SMILES,shift_value,shielding_value
CC1CNN(CCNC(=O)N2CC(F)C2)C1,-180.63,388.147
CC1CNCC(CNC(=O)N2CC(F)C2)C1,-180.66,388.07
CC1(CNC(=O)N2CC(F)C2)CCOC1,-180.69,385.582
[H]C1=NNC([H])=C1F,-181.0,376.034
[H]C1=C(F)C(F)=C([H])O1,-182.0,377.359
CC(F)C#N,-182.0,398.55
CCC(F)CC,-183.0,403.868
CC(=O)C(F)C1=CC=CC=C1,-183.0,404.237
CCCCCCCCCCCCSCF,-184.0,403.729
CC1NCCC(N2CCCC(F)C2)N1,-184.23,394.41
CC1CC(N2CCCC(F)C2)NCN1,-184.31,376.272
CCOC(=O)C(C)F,-185.0,402.448
CCC(F)C(C)C,-186.0,394.905
FC(C1=CC=CC=C1)C(F)C1=CC=CC=C1,-186.0,406.316
CC(F)C(C)F,-187.0,401.786
CCC(F)C(=O)N(C)C,-187.0,409.561
O=C1CCCCC1F,-188.0,397.901
CC1NCC(C(=O)N[C@H]2CCC[C@H]2F)S1,-189.0,394.059
CSCF,-189.0,405.556
COC1CCCC(C(=O)N[C@@H]2CCC[C@@H]2F)C1,-189.14,393.076
O=C(N[C@H]1CCC[C@H]1F)C1CCCCN1,-189.38,394.17
CC(=O)C(C)F,-190.0,392.437
[H]C(=O)C(F)C1=CC=CC=C1,-191.0,417.443
CCCC(O)C(F)CCC,-191.0,419.635
CCCC(=O)C(F)CCC,-193.0,407.464
CCN(CCF)C1=CC=CC=C1,-193.0,433.776
CCOC(=O)C(F)CC,-194.0,396.354
O=C1CCCC1F,-194.0,398.053
FCC(Cl)(Cl)Cl,-198.0,399.249
[H]C(=O)C(F)CCCCCCCC,-199.0,412.346
COC1=CC=C(CF)C=C1,-199.8,437.92
FCC1=CC2=CC=CC=C2C=C1,-202.0,438.388
FCC1=CC=CC=C1,-204.3,438.378
COC1=CC=C(/C=C/CF)C=C1,-208.0,414.691
FCC1=CC=C(Cl)C=C1,-208.0,437.335
FC/C=C/C1=CC=CC=C1,-210.0,417.22
CC(Br)CF,-210.0,431.452
CCC1NCSC1NC(=O)C1(C)CC1F,-210.5,414.72
O=S(=O)(CF)C1=CC=CC=C1,-211.0,408.933
[H]C(F)(C(=O)OCC)P(=O)(OCC)OCC,-211.0,413.054
COC1CCNCC1NC(=O)C1(C)CC1F,-211.04,418.782
FCCBr,-212.0,407.88
O=S(=O)(CF)CC1=CC=CC=C1,-212.0,415.645
CCF,-212.0,419.073
O=S(CF)C1=CC=CC=C1,-213.0,419.631
C=C(CF)C1=CC=CC=C1,-213.0,433.844
N#CC1=CC=C(CF)C=C1,-215.7,437.191
OCCCCF,-216.0,428.415
O=[N+]([O-])C1=CC=C(CF)C=C1,-216.0,435.725
CCCCF,-219.0,425.905
CCCF,-219.0,429.556
CC1CNCCC1NC(=O)C1(CF)CCC1,-219.24,440.402
FCCCl,-220.0,419.317
OCCCF,-220.0,428.646
CCOC(=O)CCF,-220.0,435.528
O=C(CN1CCCN1)N1CCCC1CF,-220.05,416.258
OCC1CNN(CCF)C1,-221.96,426.276
CC1NC(CN2CCC(CF)CC2)OC1C,-222.16,437.816
O=C(O)C1CCN(CCF)N1,-222.27,419.574
OCC1CCNN1CCF,-222.29,436.004
CC1NOCC1CN1CCCC1CF,-222.48,421.539
CN1CCC(N2CCC(CF)CC2)C1=O,-222.54,428.902
CC(C)(C)CF,-223.0,426.513
CC1CCC(CF)CC1,-223.0,427.856
COCCF,-223.0,441.717
FCC1CCN(C2NCC(Cl)CN2)CC1,-223.15,439.822
CC1NNC(N2CCC(CF)CC2)S1,-223.28,429.692
O=C(C1CCSN1)N1CCC(CF)CC1,-223.36,430.83
N#CC1(C(=O)N2CCC(CF)CC2)CCC1,-223.64,425.002
CCOC(=O)/C=C/CF,-224.0,425.578
CC1(C)C[C@@H]1NC(=O)C1(CF)CCOCC1,-224.65,431.413
O=C(NC1(CF)CCC1)C1=CCCC1,-224.95,435.923
O=C(NC1(CF)CCC1)C1CCNCC1,-225.01,436.036
CC1CC(N2CCCC2CF)C(C#N)CN1,-225.56,423.751
CC1SCCC1C(=O)N1CCCC1CF,-225.87,422.854
CC(=O)CF,-226.0,437.814
CCC(CC)CF,-226.0,443.949
FCCF,-226.0,447.451
OCCF,-227.0,434.774
CC1CCN(C(=O)N2CC(CF)C2)CC1,-227.07,439.37
FCC1CCCN1C1NCCCN1,-227.16,432.478
CC1CCNC(N2CC(CF)C2)C1C#N,-227.37,426.146
CC1NC(N2CC(CF)C2)CCC1C#N,-227.39,425.287
CC1NCCC(N2CC(CF)C2)N1,-227.84,425.792
CCC1CCNC(C(=O)N2CC(CF)C2)C1,-228.22,440.041
CC(C)C1CCOC1C(=O)N1CC(CF)C1,-228.34,426.014
O=C(CC1CCCS1)N1CC(CF)C1,-228.39,440.071
O=C(C1[NH]CCC1C1CC1)N1CC(CF)C1,-228.41,425.99
O=C(C1CCC[NH]1)N1CCCC1CF,-228.5,445.7
CC1CSCC1C(=O)N1CC(CF)C1,-228.51,441.855
FCC1CN(C2NC(C3CC3)NS2)C1,-228.77,435.239
CC1(C(=O)N2CCCC2CF)COC1,-229.29,445.717
CCOC(=O)CF,-230.0,438.643
CN1CCCC1CN1CCOC(CF)C1,-230.69,430.542
N#CC1CCC(N2CCOC(CF)C2)CC1,-231.5,443.046
CC1CNC(N2CCOC(CF)C2)S1,-231.81,442.495
O=CCF,-232.0,445.188
O=C(CC1CCOC1)N1CCOC(CF)C1,-232.24,439.286
CC1(C(=O)N2CCOC(CF)C2)COC1,-232.29,440.781
O=C(C1CCCS1)N1CCOC(CF)C1,-232.42,442.27
O=P(CF)(C1=CC=CC=C1)C1=CC=CC=C1,-242.0,446.356
